hospital_id,district_id,hospital_name,address,pincode,latitude,longitude,mco_contact_number,total_beds,hospital_type,government_subtype
1152,6,Paradise Hospital,"MASRAT NAGAR,JIJA MATA CHOWK,431122",431122.0,19.839128,75.890447,9326438038.0,48,Corporate,
1153,18,Parakh Hospital,,,19.11878330833333,72.87393688666666,,10,Corporate,
1154,3,Parashree Hospital,"IRVIN MASJID ROAD, AMRAVATI %E2%80%93 444601",444601.0,20.9298611,77.7523056,9422155615.0,0,Corporate,
1155,27,Parshuram Hospital & Research Centre,"GHANEKHUNT %E2%80%93 LOTE, NH166 %E2%80%93 Ratnagiri %E2%80%93 415711",415711.0,17.99329,73.31131,8308648701.0,100,Corporate,
1156,5,Parvati Nursing Home,"9,pragati colony,sakoli,sendurwafa,BHANDARA",441802.0,21.157976,79.95844,9422131482.0,30,Corporate,
1157,17,Parvatibai Chavan Charitable Trust,,,19.446040649122807,72.36373664912281,,40,Corporate,
1158,36,Patang shah cottage hospital Jawhar,"Patang Shah Cottage Hospital Jawhar-A/P Taluka-jawahar, Dist-Palghar, pin code-",401603.0,19.9690348,73.2366332,9422681408.0,100,Government,SDH100
1159,31,"Patil Hospital Accident, ICU and orthopedic Center","1915,PUNE- SOLAPUR HIGHWAY, TEMBHURNI,TEMBHURNI,NEAR TAMBILE PETROL PUMP,SOLAPUR",413211.0,17.984729,75.300401,9960855088.0,50,Corporate,
1160,25,Pawana Hospital,"Gat No 167,Somatane phata,Pune Mumbai Highway,Near NH4 (Pune Mumbai Highway),",410506.0,18.7693504,73.4041598,9960232100.0,100,Corporate,
1161,25,Pawar Multispeciality Hospital & Diagnostic Centre Pvt. Ltd.,"49 / 22,Pune - satara road,behind Ellora palace,Pune",411043.0,18.4653611,73.8551111,9822198623.0,30,Corporate,
1162,29,Phaltan Lifeline Hospital Pvt. Ltd.,"Phaltan Lifeline Hospital Pvt. Ltd,5840,Phaltan,Satara Road,Khajina Haud,SATARA",415523.0,17.9844577,74.4360354,9822040563.0,46,Corporate,
1163,25,Pioneer Hospital,"OLD MUMBAI PUNE HIGHWAY,PUNE",410506.0,18.7693504,73.4041598,7709328158.0,50,Corporate,
1164,8,Potdukhe Hospital,"In front of PNB Bank civil line, Near Janata College Chandrapur,442401",442401.0,19.9465278,79.2985556,9970924888.0,16,Corporate,
1165,34,Potey Hospital,"sankat mochak road,sarswati chowk,yavatmal",445001.0,20.4131111,78.1337777,7841952978.0,40,Corporate,
1166,19,"Prabhat hospital , Kamptee","Prabhat Hospital,Lala Oli,Kamptee,NAGPUR",441002.0,21.41470797226994,78.84095818131902,9823024475.0,50,Corporate,
1167,17,Prabodhan Charitable Dialysis Center,,,19.446040649122807,72.36373664912281,,15,Corporate,
1168,15,Pragati Netra Rugnalaya,"1982 E Ward, Rajarampuri, 9th Lane, Bus Route, Kolhapur-416008",416008.0,16.68958333,74.24847222,9822704427.0,15,Corporate,
1169,28,Prakash Hospital & Research Center,"Islampur Sangli Road,Urun Islampur",415409.0,17.02,74.28,9423270465.0,300,Corporate,
1170,35,Prakriti Hospital,,,19.295112535714285,73.01962990809524,,45,Corporate,
1171,31,Prakruti Balrugnalaya,"SHIVAJINAGAR, YCM COLLAGE ROAD, BEHIND TELEPHONE EXCHANGE OFFICE, KARMALA, SOLAPUR- 413203",413203.0,18.399294,75.187136,9423067175.0,20,Corporate,
1172,35,Pranayu multispeciality Hospital,"Ground floor, above, MG and Skoda Showroom, Unit No.1 and 1st Floor, Ranjnoli, Tal- Bhiwandi, Dist- Thane, Pin- 421302",421302.0,19.2103751,73.0464259,9082290655.0,50,Corporate,
1173,22,Prasanna Balrugnalay And Research Centre,"Plot No. 42,NEW PANDIT COLONY,SHARANPUR ROAD ,BESIDE OLD NMC %E2%80%93 422002",422002.0,20.00505,73.83675,9822195446.0,40,Corporate,
1174,1,"Pravara Rural Hospital, Loni, Tal. Rahata, Dist. Ahmednagar","515,Sangamner Road, Loni BK,Loni ,Ahmadnagar",413736.0,19.551764,74.414456,9764851746.0,785,Corporate,
1175,14,Prayag Hospital,"NEAR MUNCIPAL CORPORATION JALNA,RAILWAY STATION ROAD,BESIDE HOSPTAL SIGEDAR,BESIDE HOSPTAL SIGEDAR,JALNA",431203.0,19.84,75.89,9422724038.0,30,Corporate,
1176,4,Prime Care Multispeciality Hospital (A Unit of Apex Pharma),,,19.944847311671925,75.41925964069401,,50,Corporate,
1177,10,Prime Hospital,"Shirin Tower  Gadchiroli, Chandrapur Road %E2%80%93 442605",442605.0,20.057671,80.181995,8805410888.0,30,Corporate,
1178,15,Prime Hospital,"1330/28/1/A, PLOT 18/19, SHASTRINAGAR SQUARE , SHASTRI NAGAR, KOLHAPUR- 416008",416008.0,16.68958333,74.24847222,9822060662.0,35,Corporate,
1179,13,Pulse Criticare Hospital,5 vidyanagar near ganpati hospitalakashwani chowk 425001,425001.0,20.46428,75.004181,8055222101.0,25,Corporate,
1180,23,Pulse Icu Centre And Hospital,"Plot no.- 26/2257 ,Opp. Chayadeep Lowns,Dharashiv -  413501",413501.0,18.408779,76.559758,9822799139.0,60,Corporate,
1181,26,Pulse Multispeciality Hospital,"New Posari Mohopada, Main Road %C2%BF 410222",410222.0,18.8968333,73.1846389,8692069569.0,50,Corporate,
1182,31,Punyashlok Ahilyadevi Holkar Maternity home,"Duffrin Chowk, Solapur-410001",410001.0,19.019509447565543,74.2110501670412,9423068143.0,30,Government,
1183,25,Pushpalata D Y Patil Hospital,"124 &126, A/P Ambi, D Y Patil Campus, MIDC Road, Tal, Maval, Talegaon Dabhade, Pune-410507",410507.0,18.7470593,73.6863569,9373824258.0,650,Corporate,
1184,35,QUALITY CARE DIALYSIS,"C/O Shital Nursing Home,Dahanu Road,Station Road,Behind Sarovar Hotel",401601.0,19.9443935,72.6949373,9167290506.0,9,Corporate,
1185,13,R H AGRAWAL ACCIDENT AND DIVYAJYOTI EYE HOSPTAL,"382 TPS 2, JILHA PETH ROAD NEAR BSNL OFFICE, 425001",425001.0,20.46428,75.004181,9422208698.0,15,Corporate,
1186,13,R L Hospital,"Plot No 2 Manraj Parkh, Nivrutti Nagar, Jalgaon,",425002.0,21.0276629,75.5715885,9860099963.0,30,Corporate,
1187,24,"R P Hospital And Research Institute, Parbhani","Pedgaon, Parbhani-Manvat Road, Parbhani(MS)",431537.0,76.783293,19.266707,9921148810.0,340,Corporate,
1188,35,R R HOSPITAL AND RESEARCH CENTER,"P-14, M.I.D.C., Phase-1, Milap Nagar,Dombivli East, Thane-",421203.0,19.2148889,73.1058889,9324580851.0,100,Corporate,
1189,14,R V Medicare Heart and Super speciality Hospital,"Plot No. 67, Mantha Road, Mantha Chowfully %E2%80%93 431203",431203.0,19.84,75.89,7021827380.0,32,Corporate,
1190,7,R.H.Hiwara Asram,"Rural Hospital Hiwara Asram, Mehkar, Buldhana",,20.48934641671388,76.19611229121813,8888785505.0,30,Government,
1191,13,R.H.NHAVI,"Nhavi, Nhavi Pr. Yaval, Maharashtra 425524",425524.0,20.76134140182927,74.84583924085365,9021390066.0,30,Government,
1192,22,RADDIANT PLUS HOSPITAL,"4th , 5th Floor Roongta vella vista colony ,Near Bhujbal Farm Mumbai Agra Service road, Nashik- 422009",422009.0,19.988439,73.720725,8888138850.0,50,Corporate,
1193,22,"RADDIANT PLUS HOSPITAL,NASHIK ROAD","5TH FLOOR, STAR PLUS MALL, NASHIK ROAD,LAM RAOD , NEAR MUKTIDHAM,OPP DIVISIONAL NMC OFFICE NASHIK ROAD,422101",422011.0,19.988439,73.720725,9960991436.0,50,Corporate,
1194,19,RADIANCE HOSPITAL PVT LTD,"268,NEAR?%20DR%20AMBEDKAR%20SAQURE,CENTRAL%20AVENUE%20NAGPUR?%27,%27HSI30780%27)",440008.0,21.14641667,79.12127778,9823039873.0,65,Corporate,
1195,2,RAHI CARE PVT LTD,Solar Plexus Multispeciality Hospital 3 rd floor Vyas suzuki showroom near Durga Chowk to Tapdiya Nagar 444001,444001.0,20.71,77.0,8999771663.0,10,,
1196,17,RAJ JYOTI HEALTH HOSPITAL,,,19.446040649122807,72.36373664912281,,14,Corporate,
1197,13,RAJAS HOSPITAL,"CTS No 7041,Jilha Peth,Ring Road,Opp Mahesh Pragati Hall,",425001.0,20.46428,75.004181,9423185991.0,30,Corporate,
1198,1,RAMESHWAR HOSPITAL,"BSNL Office Road , Sadafule Wasti Near Kharda Chauk , 413201",413201.0,18.72,75.31,9067350707.0,30,Corporate,
1199,15,RAMKRISHNA CHARITABLE TRUST,"SHAHUNAGAR,PARITE,A/P GHOTAWADE,RADHANAGARI ROAD,KOLHAPUR",416211.0,16.60630039894737,74.30376235873685,9527008626.0,50,Corporate,
1200,30,RANE HOSPITAL AND MEDICAL RESEARH CENTRE,"SR. NO. 48, H. NO. 6/14- HINDU COLONY, Kudal-416520",416520.0,15.965597,73.704883,7083151666.0,30,Corporate,
1201,15,RANGNATH HOSPITAL,"201/KH 17b, Patankar Colony, Tarabai Park, Behind Hotel Pearl, Kolhapur-416002",416002.0,16.60630039894737,74.30376235873685,9422047238.0,30,Corporate,
1202,1,RASAL HOSPITAL,"1ST FLOOR, SUNDARI COMPLEX,LINK ROAD,OPP. SANKET CT SCAN,",422605.0,19.612829,74.101239,9890028820.0,35,Corporate,
1203,7,RATHOD HOSPITAL MULTISPECIALITY,"7/274 A,JANEFAL PHATA MEHKAR,DONGAON?%20ROAD,JANEFAL%20PHATA,BULDHANA%27,%27HSI36378%27)",443301.0,20.13966,76.563,7718834282.0,30,Corporate,
1204,29,RATNADEEP HOSPITAL,"1159/3B - SHINGNAPUR ROAD , MHASWAD - 415509",415509.0,17.7076819,74.5439,9423528873.0,30,Corporate,
1205,14,RAVIDEEP HOSPITAL,"Bhagyanagar,Bhokardan,Jafrabad road?%27,%27HSI83382%27)",431114.0,20.254098,75.768988,7722008235.0,30,Corporate,
1206,20,RAYAT RUGNALAYA,"SOMESH COLONY,KALAMANDIR",431602.0,19.2,77.4,9423027714.0,30,Corporate,
1207,15,RCSM GOVERNMENT MEDICAL COLLEGE AND CPR HOSPITAL KOLHAPUR,"BHAUSINGHAJI ROAD,DASARA CHOUK,KOLHAPUR",416002.0,16.60630039894737,74.30376235873685,9527008626.0,665,Government,DMER
1208,26,REIGNER HOSPITAL,"PLOT NO 82, SEC-23 E ULWE, NAVI MUMBAI WAHAL 410206",410206.0,19.077,73.24,9819880668.0,60,Corporate,
1209,35,RELIEF HOSPITAL,,,19.295112535714285,73.01962990809524,,50,Corporate,
1210,1,RENUKA ORTHOPEDIC CLINIC,116/60/22 INDIRAPATH NEAR SAMBHAJI MAHARAJ CHOWK KOPARGAON 423601,423601.0,19.833342,74.423251,7020758277.0,0,Corporate,
1211,20,RENUKAI CRITICAL CARE & MULTI SPECIALITY HOSPITAL,"Behind LIC Office, Nanded",431602.0,19.2,77.4,9730712666.0,45,Corporate,
1212,25,RH Junner,"Narayangaon - Junnar Rd, Backside Apporva Showroom, Junnar, Maharashtra?%27,%27HSI69844%27)",410502.0,19.209911,73.772791,9422608737.0,30,Government,
1213,22,RH Lalsalgaon,"A/P Lasalgaon , Block- Niphad , Nashik -4222306",4222306.0,20.219182938839285,74.06883452782738,9819359142.0,30,Government,
1214,1,RH Shrigonda,"Taluka Shrigonda Distt-Ahmednagar, 413701",413701.0,18.61,74.7,8308065050.0,30,Government,
1215,22,RH Abhona,"A/P Abhona, Block- Kalwan, Kalwan Road %E2%80%93 Nashik %E2%80%93 423509",423509.0,20.219182938839285,74.06883452782738,7350294037.0,30,Government,
1216,5,RH Adyal,NEAR PRAKASH VIDYALAYA ADYAL 441903,441903.0,20.873815,79.608178,9995659680.0,30,Government,
1217,16,RH Ahmadpur and Trauma Unit,Rural Hospital Ahmedpur Latur - 413515,413515.0,18.700008,76.933292,9422744850.0,50,Government,
1218,15,"RH Ajara,Govt,Kolhapur","A/P, Main Road Ajara District- Kolhapur",416505.0,16.60630039894737,74.30376235873685,8554835565.0,30,Government,
1219,4,RH Ajintha,,,19.944847311671925,75.41925964069401,,30,Government,
1220,31,RH Akkalkot,"A One Chowk Akkalkot, Solapur-413216",413216.0,17.51005,76.1905,9767655566.0,30,Government,
1221,21,RH Akkalkuva,"Hospital Rd, Dist, Akkalkuva, Maharashtra?%27,%27HSI69742%27)",425415.0,21.822893,74.216587,9422657910.0,30,Government,
1222,1,RH Akole,Taluka Akola Distt %E2%80%93Ahmednagar 422601,422601.0,19.516069,74.005775,9763726212.0,30,Government,
1223,2,RH Akot,RH Akot Popatkhed road Akot district Akola %C2%BF 444101,444101.0,21.15,77.07,9518729066.0,30,Government,
1224,25,RH Alandi,"Vadagoan, Pune -412105",412105.0,18.6856,73.9441,9028502955.0,30,Government,
1225,11,RH Amgaon,"Rural Hospital, Deori Road, Amgaon %E2%80%93 441902",441902.0,21.30448,80.396482,8830629235.0,30,Government,
1226,3,RH Anjangaon Suraji,"near athawadi bazar old bus stand ,rural hospital anjangaon surji. Amravati %E2%80%93 444705",444705.0,21.1,77.21,8329971210.0,30,Government,
1227,33,RH Ansing,"Post Office Ansing SO (Sub-Office), Washim, Maharashtra, India (IN), Pin Code: 444507",444507.0,19.93,77.26,8007321861.0,30,Government,
1228,20,RH Ardhapur,Ardhapur - Nanded %E2%80%93 431704,431704.0,19.2,77.4,9422873288.0,30,Government,
1229,11,RH Arjuni Morgaon,"sakoli road,near court,behind tahsil officearjuni morgaon?%27,%27HSI69710%27)",441701.0,21.052298,80.147394,9372442858.0,30,Government,
1230,34,RH Arni,At near water suply office Main road arni,445103.0,20.0628611,77.95125,9423434890.0,30,Government,
1231,28,"RH Ashta,Walwa,Sangli,Govt","NEAR YALLAMA MANDIR, TAL WALWA  DIST SANGLI 416301",416301.0,16.95,74.43,9881749316.0,30,Government,
1232,6,RH Ashti,"Civil hospital road Ashti?%27,%27HSI72597%27)",414203.0,18.721288,75.148853,9423167812.0,30,Government,
1233,32,RH Ashti,At.post.Muktainagar -Tahshil back side muktainagar,425306.0,20.7397739198895,78.511073639779,2583234218.0,30,Government,
1234,10,RH Asti,"ALAPALLI ROAD, ASHTI %E2%80%93 Gadchiroli %E2%80%93 442707",442707.0,19.707596,79.80586,8788080478.0,30,Government,
1235,28,"RH Atpadi,Sangli,Govt","Nimbawade Road, Atpadi, Sangli-415301",415301.0,17.42,74.94,8390703766.0,30,Government,
1236,29,RH Aundh,Aundh satara road %E2%80%93 415510,415510.0,17.517567,74.293692,8956775104.0,30,Government,
1237,12,RH Aundha,Hingoli Road near THO office Aundha Nagnath,431705.0,77.156784,19.3297469,9422132907.0,30,Government,
1238,16,RH Ausa,"Beside Tehsil Office,Ausa,Latur - 413520",413520.0,18.250006,76.499994,8999063514.0,30,Government,
1239,2,RH BALAPUR (AKOLA),"Katrap, Badlapur, Maharashtra",421503.0,19.150013,73.266654,9404376038.0,30,Government,
1240,16,RH Babhalgaon,"Nitur Road,Babhalgaon %E2%80%93 413531",413531.0,18.37795,76.50265,7888217431.0,30,Government,
1241,34,RH Babhulgaon,At vasti bus stop babhulgaon,445101.0,20.6456388,78.14725,8668414217.0,30,Government,
1242,35,RH Badlapur,"opp. carmel convent high school, Karjat Highway, road, Badlapur East, 421503",421503.0,19.150013,73.266654,9322258655.0,30,Government,
1243,14,RH Badnapur,"Rural Hospital,  Badnapur Tq.Badnapur, Jalna %E2%80%93 431202",431202.0,19.91545,75.69791,9423729672.0,30,Government,
1244,8,RH Ballarpur,Ta Ballarpur Chandrapur,442701.0,20.4736212,80.3073826,9766929495.0,30,Government,
1245,20,RH Barad,Barad - Nanded -  431745,431745.0,19.2,77.4,8888874141.0,30,Government,
1246,22,RH Barhe,"A/P Barhe, Block- Surgana, Nashik %E2%80%93 422202",422202.0,20.2017969,73.8307798,8446661719.0,30,Government,
1247,31,RH Barshi,"Unnamed Road, Barshi,, Adrsh Nagar, Barshi, Maharashtra?%27,%27HSI69851%27)",413401.0,18.19855,75.68201,2184223349.0,50,Government,
1248,2,RH Barshitakli,"NEAR NAGARPANACHAYAT, Akola %E2%80%93 444401",444401.0,20.47,77.07,7045788548.0,30,Government,
1249,28,RH Belanki,"A/P; Belanki, Miraj, Sangli- 416414",416414.0,16.86,74.8,9623819823.0,30,Government,
1250,13,RH Bhadgaon,"Bhadgaon Jalgaon, 424105",424105.0,21.12724,74.22125,9325670048.0,30,Government,
1251,8,RH Bhadravati,"Shriram Nagar near police station, Bhadrawati 442902",442902.0,20.0147405,79.1604971,9673037137.0,30,Government,
1252,10,RH Bhamragad,"Arewada Road, Bhamragad, Gadchiroli %E2%80%93 442710",442710.0,18.532765,73.895477,8275047857.0,30,Government,
1253,3,RH Bhatkuli,rural hospital near bus stand bhatkuli. - Amravati %E2%80%93 444602,444602.0,20.907,77.6026,9890475950.0,30,Government,
1254,19,RH Bhiwapur,"QG96 F32, Bhiwapur Road, Nagpur -441201",441201.0,20.764724,79.519594,9420419161.0,30,Government,
1255,20,RH Bhokar and Trauma Unit,At Post Bhokar Tq Bhokar Dist Nanded,431801.0,19.2,77.4,9422173174.0,50,Government,
1256,14,RH Bhokardan,"Rural Hospital,  Bhokardan Tq.Bhokardan, Jalna %E2%80%93 431114",431114.0,20.254098,75.768988,9423351295.0,30,Government,
1257,23,RH Bhoom,"Near bus stand ,bhoom",413504.0,18.4495119,75.6758187,9511285100.0,30,Government,
1258,7,RH Bibi,"BIBI,Lonar Buldhana 443302",443302.0,19.976689,76.524028,9527578737.0,30,Government,
1259,4,RH Bidkin,,,19.944847311671925,75.41925964069401,,30,Government,
1260,20,RH Biloli,"Bazar Galli, Dharmabad Road, Nanded %E2%80%93 431710",431710.0,19.2,77.4,8605914521.0,50,Government,
1261,13,RH Bodvad,Ujani Road Rural Hospital Bodwad,425310.0,20.76134140182927,74.84583924085365,8999214688.0,30,Government,
1262,35,RH Boisar,,,19.295112535714285,73.01962990809524,,30,Government,
1263,24,RH Bori,"Jintur Parbhani road, Bori, 431508",431508.0,76.751896,19.4529731,9324109630.0,30,Government,
1264,8,RH Brahmapuri,"Hanuman Nagar Ward , Bramhapuri",441206.0,20.3912377,79.9472502,9922898842.0,30,Government,
1265,16,RH Chakur,Mane road Chakur %E2%80%93 Latur -413513,413513.0,17.9569,76.64951,9860806708.0,30,Government,
1266,13,RH Chalisgaon,near railway breadge Rural Hospital Chalisgoan Dist Jalgaon,424101.0,20.4613641,74.9898334,9545551294.0,30,Government,
1267,10,RH Chamorshi,"Chamorshi, Maharashtra?%27,%27HSI69798%27)",442603.0,19.917988,79.961237,8698274877.0,30,Government,
1268,15,"RH Chandgad,Kolhapur,Govt","Tahsil Office Road, Near Police Station, Chandgad, Kolhapur-416509",416509.0,16.60630039894737,74.30376235873685,9890988384.0,30,Government,
1269,25,"RH Chandoli,Govt,Pune","Rural Hospital, Chandoli",410505.0,18.988502,73.63596,7972067506.0,30,Government,
1270,3,RH Chandur Bazar,Chandur Bazar,444704.0,20.93,77.44,7038984494.0,30,Government,
1271,2,RH Chatari,"KHETRI ROAD CHATARI, NEAR BUS STAND Akola - 444501",444501.0,20.5,76.88,9112454093.0,30,Government,
1272,11,RH Chichgad,"Rural Hospital Chichgad, Panchayat Samiti Colony, Chichgad %E2%80%93 441901",441901.0,21.102913,80.379783,9637607377.0,30,Government,
1273,1,RH Chichondipatil,"Taluka Nagar Distt-Ahmednagar, 414201",414201.0,19.06,74.83,9689167037.0,50,Government,
1274,7,RH Chikali,Chikali,443201.0,20.229725,76.239946,9970412136.0,30,Government,
1275,28,RH Chinchani Wangi,"SAN MD22, Rural Hospital Chinchani Wangi, Kadegaon, Sangli 416310",416310.0,17.13,74.48,9763356687.0,30,Government,
1276,6,RH Chinchwan,Chinchwan Beed-431124,431124.0,18.899592,76.044993,9422241543.0,30,Government,
1277,26,RH Chouk,"Gram panchayat jawal Gramin Rugnalay Chauk, Khalapur",410206.0,19.077,73.24,7083719072.0,30,Government,
1278,22,RH DEOLA,"A/P Deola, Block- Deola 423102",423102.0,20.42995,74.20395,9403696585.0,30,Government,
1279,22,RH Dabhadi,"Dabhadi,Tal-Malegaon -  423105",423105.0,20.5499429,74.528744,8208835562.0,30,Government,
1280,29,RH Dahiwadi,"ekta nagar dahiwadi, Satara %E2%80%93 415505",415505.0,17.6544403,74.3675346,9850640021.0,10,Government,
1281,22,RH Dangsaundane,"Dangsaundane,Tal-Baglan %E2%80%93 423301",423301.0,20.590527,74.198717,8275111995.0,30,Government,
1282,4,RH Deogaon Rangari,,,19.944847311671925,75.41925964069401,,30,Government,
1283,19,RH Deolapar,"Deolapar Grampanchayat, Deolapar Road Nagpur %E2%80%93 441401",441401.0,21.216577,79.153795,9561466520.0,30,Government,
1284,7,RH Deolgaon Raja and Trauma Unit,MH SH 176 Vivekanand Nagar and Ambedkar Nagar Deulgaon Raja- 443204.,443204.0,20.00492,76.00099,7038033377.0,50,Government,
1285,11,RH Deori And Trauma Unit,Chichgad Road Deori,441902.0,21.30448,80.396482,9226058060.0,30,Government,
1286,7,RH Deulgaon Mahi,"Rural Hospital Deulgaon Mahi, Chikhali Road deulgaon Mahi Buldhana  443206",443206.0,20.059528,76.122043,7972162683.0,30,Government,
1287,30,RH Devgad,"99HM+CJV, Nene Nagar Rd, Devgad, Jamsande, Maharashtra 416613",416613.0,16.4585934,73.4762068,8422072044.0,30,Government,
1288,27,RH Devrukh,Rural Hospital Devrukh Ratnagiri %E2%80%93 415804,415804.0,17.0640492,73.6035712,7774857326.0,30,Government,
1289,7,RH Dhad,Dhad,443001.0,20.5336389,76.1794722,8329436470.0,30,Government,
1290,21,RH Dhadgaon,"Dhadgaon, Nandurbar %E2%80%93 425414",425414.0,21.822893,74.216587,9403468994.0,30,Government,
1291,3,RH Dhamangaon Railway,"rural hospital dhamangaon railway, Amravati- 444709",444709.0,20.93,77.91,7222238968.0,30,Government,
1292,6,RH Dhanora,Dhanora 414202,414202.0,18.985973,75.135566,9850631399.0,30,Government,
1293,10,RH Dhanora,"MURUMGAON ROAD, DHANORA, Gadchiroli %E2%80%93 442606",442606.0,20.20507,80.169371,9370595967.0,30,Government,
1294,21,RH Dhanora,"Dhanora, Nandurbar %E2%80%93 425412",425412.0,21.3122,74.21885,7722091360.0,30,Government,
1295,13,RH Dharangaon,"Rural Hospital Dharangaon, chopda jalgaon road",425105.0,20.9868,75.24405,9921199900.0,30,Government,
1296,20,RH Dharmabad,"Near LSB Collage, Nanded %E2%80%93 431809",431809.0,19.2,77.4,9420912323.0,30,Government,
1297,6,RH Dharur,"Gramin rugnalay,Dharur Beed 431124",431124.0,18.899592,76.044993,8830407010.0,30,Government,
1298,34,RH Digras,"RH Digras, Yavatmal 445203",445203.0,20.1051666,77.7135833,7507360021.0,30,Government,
1299,22,RH Dindori,"A/P Dindori, Block- Dindori, Dindori Road Nashik %E2%80%93 422202",422202.0,20.2017969,73.8307798,9421510988.0,30,Government,
1300,30,RH Dodamarg,"At Post - Kasai Dodamarg, Tal. - Dodamarg, Dist. %E2%80%93 Sindhudurg  416512",416512.0,15.6287993,74.003253,9322718454.0,30,Government,
1301,22,RH Dodi,"A/P Dodi , Block- Sinnar, Sinnar Road, Nashik %E2%80%93 422606",422606.0,19.786069,74.184806,8974423742.0,30,Government,
1302,13,RH Erandol,"Near Balaji oil mil Prabha Nagar, Rural Hospital Erandol Dist Jalgaon",425109.0,20.91755,75.33195,9403125237.0,30,Government,
1303,10,RH Etapalli,"Near Grampanchayat, Etapalli Road, Gadchiroli %E2%80%93 442704",442704.0,19.518498,80.941003,9049047292.0,30,Government,
1304,22,RH GIRNARE,"A/P Girnare, Block- Nashik 423110",423110.0,20.4174,74.31845,9422759823.0,30,Government,
1305,8,RH Gadchandur,"Achanak Mandir Chauk , Ward No. 5, 442408",442408.0,20.680430847286587,78.56713846042683,8856852304.0,30,Government,
1306,15,RH Gaganbawada,"Gagan Bawda, Kolhapur",416206.0,16.60630039894737,74.30376235873685,9423815426.0,30,Government,
1307,15,"RH Gargoti, Kolhapur","Taluka- Bhudargad, District- Kolhapur",416209.0,16.60630039894737,74.30376235873685,9112060407.0,30,Government,
1308,14,RH Ghansawangi and Trauma Unit,"Ghansawangi, Maharashtra?%27,%27HSI69803%27)",431209.0,19.94545,75.2746,8446494537.0,30,Government,
1309,34,RH Ghatanji,"Ghatanji, Maharashtra 445301",445301.0,20.1406944,78.3125833,7350236106.0,30,Government,
1310,1,RH Ghodegaon,"Taluka Ghodegaon Distt-Ahmednagar, 414607",414607.0,19.05,74.68,9423719043.0,30,Government,
1311,25,RH Ghodegaon,"Bhimashankar-Manchar Road, Ghodegaon, Pune-412408",412408.0,19.100862,73.827203,9767552994.0,30,Government,
1312,22,RH Ghoti,"Ghoti Road, Nashik %E2%80%93 422402",422402.0,19.6973226,73.5609291,9923178140.0,30,Government,
1313,8,RH Gondpipri,"Near Panchayat Samiti, Gondpipri",442702.0,19.7479669,79.6358768,9518362761.0,30,Government,
1314,29,RH Gondwale Kh.,"Gondavale KH,Mhaswad road, satara %E2%80%93 415509",415509.0,17.7076819,74.5439,9402684800.0,30,Government,
1315,11,RH Goregaon,"Main Road Goregaon, Kohamara Road Near panchayata Samiti %E2%80%93 441801",441801.0,21.299354,80.307383,9049279063.0,30,Government,
1316,35,RH Goveli,"Rh Goveli Post Varap tq kalyan Dist Thane, 421103",421103.0,19.2412071,73.1290536,7738064282.0,30,Government,
1317,27,RH Guhagar,Shivaji chowk Tal Guhagar %E2%80%93 Ratnagiri %E2%80%93 415703,415703.0,17.5081,73.1914,7385007022.0,30,Government,
